"id_clientes","cliente","endereco","id_concessionarias","data_inclusao","data_atualizacao"
261282,"Rebeca Felipe Pinto","Via Atlântica dos Navegantes, 4837",11,"2025-12-29 22:40:01.878945+00","2025-12-29 22:40:01.878945+00"
261376,"Bruno Paula Ribeiro","Largo Xavier da Tecnologia, 1530",11,"2025-12-30 06:30:01.522916+00","2025-12-30 06:30:01.522916+00"
261473,"César dos Moura","Largo Marechal do Vale, 1550",25,"2025-12-30 14:35:01.294922+00","2025-12-30 14:35:01.294922+00"
260512,"Bruno Samuel Monteiro","Rua Vitória do Campo, 900",7,"2025-12-27 06:30:01.830202+00","2025-12-27 06:30:01.830202+00"
260609,"Felipe Sofia Santos","Largo Doutor da Fonte, 9341",13,"2025-12-27 14:35:01.375452+00","2025-12-27 14:35:01.375452+00"
260706,"Gabriel Fernando Pereira","Rua São Pedro da Inovação, 8589",13,"2025-12-27 22:40:01.938223+00","2025-12-27 22:40:01.938223+00"
260224,"Juliana da Rodrigues","Largo Padre da Montanha, 8486",21,"2025-12-26 06:30:01.629931+00","2025-12-26 06:30:01.629931+00"
260321,"Beatriz Ricardo Costa","Vila Central da Floresta, 5935",14,"2025-12-26 14:35:01.328406+00","2025-12-26 14:35:01.328406+00"
260418,"Diego Felipe Araújo","Passagem Tocantins da Lua, 6507",5,"2025-12-26 22:40:01.387893+00","2025-12-26 22:40:01.387893+00"
260801,"Mateus Francisco Rocha","Estrada Coronel da Tecnologia, 4718",5,"2025-12-28 06:35:01.514878+00","2025-12-28 06:35:01.514878+00"
260898,"Julia Gustavo Monteiro","Vila Imperador dos Santos, 7323",29,"2025-12-28 14:40:01.12066+00","2025-12-28 14:40:01.12066+00"
260995,"Julia da Alves","Travessa Laranjeiras do Mar, 2407",24,"2025-12-28 22:45:01.330522+00","2025-12-28 22:45:01.330522+00"
261089,"Clara Carolina Souza","Alameda Atlântica da Serra, 2447",13,"2025-12-29 06:35:01.469663+00","2025-12-29 06:35:01.469663+00"
261186,"Carlos João Martins","Praça Internacional do Futuro, 4586",5,"2025-12-29 14:40:01.657483+00","2025-12-29 14:40:01.657483+00"
261283,"Juliana Francisco Almeida","Beco Kennedy do Lago, 3809",19,"2025-12-29 22:45:02.061774+00","2025-12-29 22:45:02.061774+00"
261377,"Ana Fernando Cavalcanti","Praça Savassi da Harmonia, 6905",25,"2025-12-30 06:35:01.709915+00","2025-12-30 06:35:01.709915+00"
261474,"Alexandre Alice Moura","Largo Duque das Dunas, 1164",6,"2025-12-30 14:40:01.433405+00","2025-12-30 14:40:01.433405+00"
260513,"Isabela Samuel Alves","Estrada Palmeiras da Liberdade, 2826",25,"2025-12-27 06:35:02.025935+00","2025-12-27 06:35:02.025935+00"
260610,"Caio Sofia Pinto","Rodovia Savassi da Pedra, 9023",9,"2025-12-27 14:40:01.50887+00","2025-12-27 14:40:01.50887+00"
260707,"Simone Clara Freitas","Passagem Voluntários da Mata, 9585",26,"2025-12-27 22:45:02.106683+00","2025-12-27 22:45:02.106683+00"
260225,"Julia Luís Alves","Praça Ipiranga dos Navegantes, 4589",21,"2025-12-26 06:35:01.794014+00","2025-12-26 06:35:01.794014+00"
260322,"Beatriz Pedro Martins","Passagem Kennedy do Vale, 9310",12,"2025-12-26 14:40:01.459941+00","2025-12-26 14:40:01.459941+00"
260419,"Gabriela Fábio Campos","Via Imperador da Fonte, 2339",11,"2025-12-26 22:45:01.533267+00","2025-12-26 22:45:01.533267+00"
260802,"Felipe Gustavo Santos","Rodovia Atlântica da Pedra, 8885",8,"2025-12-28 06:40:01.703201+00","2025-12-28 06:40:01.703201+00"
260899,"Mateus Márcia Barros","Avenida Independência da Aventura, 4844",5,"2025-12-28 14:45:01.260954+00","2025-12-28 14:45:01.260954+00"
260996,"Mateus Gustavo Mendes","Estrada Juscelino da Inovação, 2057",19,"2025-12-28 22:50:01.456804+00","2025-12-28 22:50:01.456804+00"
261090,"Eduardo Leonardo Almeida","Passagem Santana da Aventura, 7673",10,"2025-12-29 06:40:01.649357+00","2025-12-29 06:40:01.649357+00"
261187,"Carlos Rosa Araújo","Largo Marechal da Prosperidade, 1177",13,"2025-12-29 14:45:01.833436+00","2025-12-29 14:45:01.833436+00"
261284,"Felipe Márcia Nascimento","Vila Kennedy da Estação, 5643",4,"2025-12-29 22:50:01.190802+00","2025-12-29 22:50:01.190802+00"
261378,"Ana Márcia Carvalho","Travessa Duque dos Pássaros, 4803",5,"2025-12-30 06:40:01.941051+00","2025-12-30 06:40:01.941051+00"
261475,"Julia Carolina Barros","Avenida Amazonas do Lago, 1858",2,"2025-12-30 14:45:01.582137+00","2025-12-30 14:45:01.582137+00"
260514,"Alexandre Paula Silva","Praça Doutor da Fonte, 1890",9,"2025-12-27 06:40:01.321522+00","2025-12-27 06:40:01.321522+00"
260611,"Larissa Ana Barbosa","Beco Independência do Sol, 8908",3,"2025-12-27 14:45:01.650747+00","2025-12-27 14:45:01.650747+00"
260708,"Marcelo Ana Santos","Praça Barão da Estação, 2649",28,"2025-12-27 22:50:01.233868+00","2025-12-27 22:50:01.233868+00"
260226,"Fernando dos Souza","Via Rainha do Futuro, 1364",8,"2025-12-26 06:40:01.976073+00","2025-12-26 06:40:01.976073+00"
260323,"Marcos Paula Pinto","Beco Pinheiros da Felicidade, 8569",25,"2025-12-26 14:45:01.613576+00","2025-12-26 14:45:01.613576+00"
260420,"Gustavo Rosa Lima","Avenida Brasil da Esperança, 2279",25,"2025-12-26 22:50:01.693363+00","2025-12-26 22:50:01.693363+00"
260803,"Simone João Monteiro","Rua Paulista dos Viajantes, 7454",23,"2025-12-28 06:45:01.87907+00","2025-12-28 06:45:01.87907+00"
260900,"Gabriela Eduardo Fernandes","Alameda Imperador das Américas, 6596",13,"2025-12-28 14:50:01.401741+00","2025-12-28 14:50:01.401741+00"
260997,"Gustavo Lucas Silva","Alameda Tocantins da Paz, 6592",13,"2025-12-28 22:55:01.606682+00","2025-12-28 22:55:01.606682+00"
261091,"Clara José Barbosa","Vila São Pedro das Acácias, 5170",15,"2025-12-29 06:45:01.837384+00","2025-12-29 06:45:01.837384+00"
261188,"Marcelo Rafael Cardoso","Via Bandeirantes Vinhedos, 3112",28,"2025-12-29 14:50:01.996808+00","2025-12-29 14:50:01.996808+00"
261285,"Juliana Carla Carvalho","Travessa Rei do Bosque, 2615",6,"2025-12-29 22:55:01.332356+00","2025-12-29 22:55:01.332356+00"
261379,"Eduardo João Rodrigues","Alameda Vicente da Floresta, 5337",13,"2025-12-30 06:45:01.109472+00","2025-12-30 06:45:01.109472+00"
261476,"Renata dos Santos","Alameda Central da Colina, 9904",13,"2025-12-30 14:50:01.736684+00","2025-12-30 14:50:01.736684+00"
260515,"Gabriel Maria Oliveira","Travessa Zumbi dos Pássaros, 8587",13,"2025-12-27 06:45:01.495112+00","2025-12-27 06:45:01.495112+00"
260612,"Sara Carla Monteiro","Rua Vicente da Saúde, 8053",13,"2025-12-27 14:50:01.855353+00","2025-12-27 14:50:01.855353+00"
260709,"Daniela Francisco Gomes","Largo Principal da Prosperidade, 1028",20,"2025-12-27 22:55:01.3784+00","2025-12-27 22:55:01.3784+00"
260227,"Lucas Rafael Castro","Avenida Marquês da Inovação, 7021",19,"2025-12-26 06:45:01.134573+00","2025-12-26 06:45:01.134573+00"
260324,"Henrique Juliana Carvalho","Rodovia Zumbi do Mar, 1630",29,"2025-12-26 14:50:01.753226+00","2025-12-26 14:50:01.753226+00"
260421,"Aline Clara Moura","Travessa Voluntários da Lua, 5192",25,"2025-12-26 22:55:01.869404+00","2025-12-26 22:55:01.869404+00"
260804,"Simone Ricardo Carvalho","Passagem Vitória do Sol, 7871",28,"2025-12-28 06:50:02.064433+00","2025-12-28 06:50:02.064433+00"
260901,"Mariana Ana Santos","Vila Ipiranga da Aventura, 6609",29,"2025-12-28 14:55:01.546042+00","2025-12-28 14:55:01.546042+00"
260998,"Bruno Clara Araújo","Via Atlântica da Floresta, 2524",8,"2025-12-28 23:00:01.770304+00","2025-12-28 23:00:01.770304+00"
261092,"Bruno Luís Souza","Via Marechal da Floresta, 3081",28,"2025-12-29 06:50:02.059974+00","2025-12-29 06:50:02.059974+00"
261189,"Aline Márcia Monteiro","Rua Atlântica da Esperança, 2111",1,"2025-12-29 14:55:01.148153+00","2025-12-29 14:55:01.148153+00"
261286,"Gabriela Ricardo Cardoso","Avenida Nossa Senhora dos Viajantes, 5930",22,"2025-12-29 23:00:01.473686+00","2025-12-29 23:00:01.473686+00"
261380,"Sara Ricardo Lima","Rodovia Ipiranga da Prosperidade, 6378",29,"2025-12-30 06:50:01.2257+00","2025-12-30 06:50:01.2257+00"
261477,"Clara Carla Carvalho","Rodovia Flores dos Peixes, 8909",23,"2025-12-30 14:55:01.891223+00","2025-12-30 14:55:01.891223+00"
260516,"Ana Gustavo Alves","Vila Central da Lua, 8331",2,"2025-12-27 06:50:01.665854+00","2025-12-27 06:50:01.665854+00"
260613,"Carlos Carla Cardoso","Travessa Sete de Setembro da Esperança, 8855",16,"2025-12-27 14:55:02.051816+00","2025-12-27 14:55:02.051816+00"
260710,"Rafael Juliana Rodrigues","Travessa Internacional do Vale, 4318",28,"2025-12-27 23:00:01.524418+00","2025-12-27 23:00:01.524418+00"
260228,"Juliana Juliana Santos","Rua Doutor do Campo, 2383",13,"2025-12-26 06:50:01.269911+00","2025-12-26 06:50:01.269911+00"
260325,"Beatriz João Silva","Rodovia Principal da Fonte, 1161",19,"2025-12-26 14:55:01.911894+00","2025-12-26 14:55:01.911894+00"
260422,"Gustavo Marcos Rodrigues","Vila Amazonas da Colina, 2288",22,"2025-12-26 23:00:02.069885+00","2025-12-26 23:00:02.069885+00"
260805,"Fernanda Gustavo Nascimento","Rua Brasil da Pedra, 3707",25,"2025-12-28 06:55:01.191666+00","2025-12-28 06:55:01.191666+00"
260902,"Renata José Souza","Alameda Santa da Tecnologia, 8585",4,"2025-12-28 15:00:01.715111+00","2025-12-28 15:00:01.715111+00"
260999,"Alexandre Larissa Barbosa","Rodovia Tocantins Vinhedos, 4755",23,"2025-12-28 23:05:01.95115+00","2025-12-28 23:05:01.95115+00"
261093,"Rebeca José Ribeiro","Praça Duque da Aventura, 6744",5,"2025-12-29 06:55:01.194224+00","2025-12-29 06:55:01.194224+00"
261190,"Lucas Paula Monteiro","Rua Principal das Acácias, 4140",22,"2025-12-29 15:00:01.302896+00","2025-12-29 15:00:01.302896+00"
261287,"Lucas Fábio Cardoso","Avenida Jardim da Praia, 7121",3,"2025-12-29 23:05:01.621668+00","2025-12-29 23:05:01.621668+00"
261381,"Tiago Maria Gomes","Passagem Libertadores do Sol, 3593",12,"2025-12-30 06:55:01.346266+00","2025-12-30 06:55:01.346266+00"
261478,"Henrique Carla Nascimento","Travessa Vitória da Montanha, 1650",6,"2025-12-30 15:00:02.055051+00","2025-12-30 15:00:02.055051+00"
260517,"Beatriz Marcos Araújo","Travessa Flores da Inovação, 6874",25,"2025-12-27 06:55:01.894078+00","2025-12-27 06:55:01.894078+00"
260614,"Julia Márcia Silva","Rodovia Ipiranga da Saúde, 4461",19,"2025-12-27 15:00:01.193279+00","2025-12-27 15:00:01.193279+00"
260711,"Renata Rafael Freitas","Rodovia Monteiro do Lago, 5472",16,"2025-12-27 23:05:01.678428+00","2025-12-27 23:05:01.678428+00"
260229,"Marcos do Pereira","Beco Barão do Progresso, 6270",13,"2025-12-26 06:55:01.451+00","2025-12-26 06:55:01.451+00"
260326,"Carlos Francisco Fernandes","Largo Internacional do Campo, 8414",28,"2025-12-26 15:00:02.074714+00","2025-12-26 15:00:02.074714+00"
260423,"Julia Marcos Monteiro","Alameda Padre da Fonte, 4862",2,"2025-12-26 23:05:01.211519+00","2025-12-26 23:05:01.211519+00"
260806,"Mateus Fábio Costa","Rodovia Voluntários da Montanha, 1955",28,"2025-12-28 07:00:01.326198+00","2025-12-28 07:00:01.326198+00"
260903,"Alexandre Carolina Fernandes","Vila Savassi do Pacífico, 7966",25,"2025-12-28 15:05:01.884227+00","2025-12-28 15:05:01.884227+00"
261000,"Fernanda Larissa Araújo","Alameda Santana do Sol, 4695",20,"2025-12-28 23:10:02.12882+00","2025-12-28 23:10:02.12882+00"
261094,"Gabriela Carolina Barbosa","Praça Nossa Senhora dos Navegantes, 6019",13,"2025-12-29 07:00:01.342476+00","2025-12-29 07:00:01.342476+00"
261191,"Alexandre Márcia Carvalho","Via Doutor dos Peixes, 1406",10,"2025-12-29 15:05:01.443248+00","2025-12-29 15:05:01.443248+00"
261288,"Cristina da Martins","Via São Pedro do Porto, 2435",28,"2025-12-29 23:10:01.753444+00","2025-12-29 23:10:01.753444+00"
261382,"Lívia Larissa Rodrigues","Via Nossa Senhora das Dunas, 1394",4,"2025-12-30 07:00:01.476909+00","2025-12-30 07:00:01.476909+00"
260518,"César Ricardo Santos","Largo Imperador da Estação, 6297",23,"2025-12-27 07:00:02.116478+00","2025-12-27 07:00:02.116478+00"
260615,"Gabriel de Ribeiro","Vila Padre da Aventura, 4726",28,"2025-12-27 15:05:01.34739+00","2025-12-27 15:05:01.34739+00"
260712,"Caio Carla Pereira","Rua Sete de Setembro da Montanha, 8177",28,"2025-12-27 23:10:01.833506+00","2025-12-27 23:10:01.833506+00"
260230,"Larissa Larissa Martins","Estrada Laranjeiras da Montanha, 4508",17,"2025-12-26 07:00:01.616328+00","2025-12-26 07:00:01.616328+00"
260327,"Tatiana Larissa Ribeiro","Vila Rainha do Futuro, 6686",25,"2025-12-26 15:05:01.236797+00","2025-12-26 15:05:01.236797+00"
260424,"Cristina Fábio Oliveira","Travessa Kennedy da Pedra, 4753",16,"2025-12-26 23:10:01.343536+00","2025-12-26 23:10:01.343536+00"
260807,"Eduardo Juliana Silva","Travessa Libertadores da Vida, 2603",25,"2025-12-28 07:05:01.47944+00","2025-12-28 07:05:01.47944+00"
260904,"Daniela Juliana Rodrigues","Rodovia Amazonas das Estrelas, 9052",13,"2025-12-28 15:10:02.047073+00","2025-12-28 15:10:02.047073+00"
261001,"Daniela de Carvalho","Vila Central da Mata, 6761",11,"2025-12-28 23:15:01.270983+00","2025-12-28 23:15:01.270983+00"
261095,"Simone Maria Martins","Estrada Xavier da Aventura, 8616",24,"2025-12-29 07:05:01.501698+00","2025-12-29 07:05:01.501698+00"
261192,"Felipe João Lima","Passagem Santana da Estação, 4237",16,"2025-12-29 15:10:01.582151+00","2025-12-29 15:10:01.582151+00"
261289,"Clara Samuel Lima","Via Santa da Montanha, 7811",22,"2025-12-29 23:15:01.910889+00","2025-12-29 23:15:01.910889+00"
261383,"Eduardo das Araújo","Estrada Duque da Estação, 1706",28,"2025-12-30 07:05:01.621536+00","2025-12-30 07:05:01.621536+00"
260231,"Cristina do Pinto","Beco Quintino das Estrelas, 3777",13,"2025-12-26 07:05:01.78903+00","2025-12-26 07:05:01.78903+00"
260519,"Alexandre dos Freitas","Beco Doutor da Tecnologia, 5668",26,"2025-12-27 07:05:01.286544+00","2025-12-27 07:05:01.286544+00"
260616,"Isabela da Araújo","Vila Santa do Progresso, 6071",26,"2025-12-27 15:10:01.499709+00","2025-12-27 15:10:01.499709+00"
260713,"Rafael Ricardo Almeida","Travessa Central do Campo, 1736",9,"2025-12-27 23:15:01.990175+00","2025-12-27 23:15:01.990175+00"
260328,"Sara Clara Dias","Avenida Vitória do Porto, 2151",21,"2025-12-26 15:10:01.370564+00","2025-12-26 15:10:01.370564+00"
260425,"André Leonardo Pinto","Praça São João das Acácias, 5209",28,"2025-12-26 23:15:01.490581+00","2025-12-26 23:15:01.490581+00"
260808,"Simone João Mendes","Via Coronel do Mar, 1808",19,"2025-12-28 07:10:01.618986+00","2025-12-28 07:10:01.618986+00"
260905,"Rodrigo Fernando Nascimento","Travessa Santa da Liberdade, 4606",1,"2025-12-28 15:15:01.197393+00","2025-12-28 15:15:01.197393+00"
261002,"Caio Fernando Monteiro","Via Voluntários da Harmonia, 2080",14,"2025-12-28 23:20:01.621153+00","2025-12-28 23:20:01.621153+00"
261096,"Marcelo Samuel Monteiro","Largo Visconde da Aventura, 1593",5,"2025-12-29 07:10:01.670371+00","2025-12-29 07:10:01.670371+00"
261193,"Leonardo Paula Moura","Vila Flores das Acácias, 4140",26,"2025-12-29 15:15:01.745421+00","2025-12-29 15:15:01.745421+00"
261290,"Juliana Carla Cardoso","Avenida Ipiranga da Vida, 1337",26,"2025-12-29 23:20:02.074472+00","2025-12-29 23:20:02.074472+00"
261384,"César Paula Castro","Largo Rainha da Saúde, 3700",21,"2025-12-30 07:10:01.771921+00","2025-12-30 07:10:01.771921+00"
260520,"Beatriz Lucas Pinto","Avenida Oliveira da Fonte, 9229",26,"2025-12-27 07:10:01.433697+00","2025-12-27 07:10:01.433697+00"
260617,"Henrique Felipe Dias","Rodovia Flores das Américas, 608",29,"2025-12-27 15:15:01.660758+00","2025-12-27 15:15:01.660758+00"
260714,"Lucas Marcos Souza","Largo Nossa Senhora dos Santos, 7983",27,"2025-12-27 23:20:01.126449+00","2025-12-27 23:20:01.126449+00"
260232,"Gustavo Luís Freitas","Avenida Santo das Rosas, 8133",27,"2025-12-26 07:10:01.946572+00","2025-12-26 07:10:01.946572+00"
260329,"Gustavo Felipe Souza","Vila Quintino dos Viajantes, 2937",28,"2025-12-26 15:15:01.508083+00","2025-12-26 15:15:01.508083+00"
260426,"Tatiana do Oliveira","Rua Coronel da Paz, 2460",4,"2025-12-26 23:20:01.641986+00","2025-12-26 23:20:01.641986+00"
260809,"Leonardo Marcos Almeida","Avenida Sete de Setembro da Saúde, 5328",9,"2025-12-28 07:15:01.780628+00","2025-12-28 07:15:01.780628+00"
260906,"Felipe Pedro Rocha","Travessa Marechal da Pedra, 4217",5,"2025-12-28 15:20:01.335301+00","2025-12-28 15:20:01.335301+00"
261003,"Luiz Alice Oliveira","Avenida Paulista do Porto, 1483",23,"2025-12-28 23:25:01.77396+00","2025-12-28 23:25:01.77396+00"
261097,"Renata Lucas Moura","Largo Duque da Prosperidade, 1825",29,"2025-12-29 07:15:01.839275+00","2025-12-29 07:15:01.839275+00"
261194,"Rebeca Luís Pereira","Alameda Vicente das Dunas, 6948",23,"2025-12-29 15:20:01.90637+00","2025-12-29 15:20:01.90637+00"
261291,"Clara das Freitas","Passagem Libertadores das Acácias, 3292",16,"2025-12-29 23:25:01.275493+00","2025-12-29 23:25:01.275493+00"
261385,"Leonardo Leonardo Mendes","Largo Rei do Mar, 1001",8,"2025-12-30 07:15:01.920136+00","2025-12-30 07:15:01.920136+00"
260521,"Vanessa do Campos","Travessa São Pedro dos Pinhais, 3844",5,"2025-12-27 07:15:01.578649+00","2025-12-27 07:15:01.578649+00"
260618,"Lucas do Freitas","Estrada Principal dos Pássaros, 7231",7,"2025-12-27 15:20:01.811318+00","2025-12-27 15:20:01.811318+00"
260715,"Isabela da Freitas","Estrada Barão da Liberdade, 7390",13,"2025-12-27 23:25:01.325843+00","2025-12-27 23:25:01.325843+00"
260233,"Eduardo Eduardo Barros","Rodovia Santana do Mar, 4667",27,"2025-12-26 07:15:02.128232+00","2025-12-26 07:15:02.128232+00"
260330,"Luiz Ricardo Gomes","Avenida São João da Inovação, 6312",28,"2025-12-26 15:20:01.64905+00","2025-12-26 15:20:01.64905+00"
260427,"Tatiana Ana Pereira","Passagem Ipiranga da Lua, 6427",26,"2025-12-26 23:25:01.812462+00","2025-12-26 23:25:01.812462+00"
260810,"Tiago Maria Campos","Praça Bandeirantes dos Pinhais, 1728",29,"2025-12-28 07:20:01.980977+00","2025-12-28 07:20:01.980977+00"
260907,"Simone Paula Pereira","Rodovia Vitória dos Pássaros, 9640",15,"2025-12-28 15:25:01.598771+00","2025-12-28 15:25:01.598771+00"
261004,"Felipe Márcia Martins","Estrada Palmeiras da Praia, 9406",25,"2025-12-28 23:30:01.975446+00","2025-12-28 23:30:01.975446+00"
261098,"Tiago da Lima","Vila Duque das Américas, 5052",25,"2025-12-29 07:20:01.243051+00","2025-12-29 07:20:01.243051+00"
261195,"Renata Carolina Nascimento","Praça Ipiranga das Américas, 863",19,"2025-12-29 15:25:02.083211+00","2025-12-29 15:25:02.083211+00"
261292,"Mateus dos Nascimento","Alameda Central da Praia, 7972",2,"2025-12-29 23:30:01.406618+00","2025-12-29 23:30:01.406618+00"
261386,"Aline Rosa Cardoso","Rua Duque da Lua, 5452",5,"2025-12-30 07:20:02.085129+00","2025-12-30 07:20:02.085129+00"
260522,"Lívia do Alves","Alameda Paulista do Porto, 4528",20,"2025-12-27 07:20:01.720669+00","2025-12-27 07:20:01.720669+00"
260619,"Marcos Maria Freitas","Largo Rei do Futuro, 8889",19,"2025-12-27 15:25:02.041981+00","2025-12-27 15:25:02.041981+00"
260716,"Alexandre Samuel Mendes","Estrada Nossa Senhora da Harmonia, 6224",12,"2025-12-27 23:30:01.455578+00","2025-12-27 23:30:01.455578+00"
260234,"Gabriel Paula Martins","Rua Monteiro da Paz, 2181",19,"2025-12-26 07:20:01.264855+00","2025-12-26 07:20:01.264855+00"
260331,"Simone Larissa Gomes","Praça Doutor da Esperança, 7099",11,"2025-12-26 15:25:01.92072+00","2025-12-26 15:25:01.92072+00"
260428,"Daniela Maria Pinto","Alameda Savassi do Progresso, 8655",18,"2025-12-26 23:30:01.9878+00","2025-12-26 23:30:01.9878+00"
260811,"Tatiana Lucas Araújo","Via Amazonas da Estação, 1550",29,"2025-12-28 07:25:01.111577+00","2025-12-28 07:25:01.111577+00"
260908,"Henrique Larissa Costa","Travessa Nossa Senhora da Serra, 1939",16,"2025-12-28 15:30:01.770069+00","2025-12-28 15:30:01.770069+00"
261005,"Gabriel do Moura","Avenida Principal da Estação, 5457",12,"2025-12-28 23:35:01.138161+00","2025-12-28 23:35:01.138161+00"
261099,"Bruno de Rocha","Vila Coronel dos Pinhais, 5857",28,"2025-12-29 07:25:01.387569+00","2025-12-29 07:25:01.387569+00"
261196,"Beatriz Luís Costa","Largo Monteiro da Colina, 4529",22,"2025-12-29 15:30:01.220967+00","2025-12-29 15:30:01.220967+00"
261293,"Lucas Carolina Martins","Via Brasil das Dunas, 981",16,"2025-12-29 23:35:01.572071+00","2025-12-29 23:35:01.572071+00"
261387,"Rodrigo Marcos Gomes","Travessa Sete de Setembro das Acácias, 7093",19,"2025-12-30 07:25:01.225295+00","2025-12-30 07:25:01.225295+00"
260523,"Rebeca Gustavo Costa","Largo Vicente dos Peixes, 9333",6,"2025-12-27 07:25:01.933868+00","2025-12-27 07:25:01.933868+00"
260620,"Alexandre das Cavalcanti","Travessa Monteiro do Sol, 6396",27,"2025-12-27 15:30:01.186945+00","2025-12-27 15:30:01.186945+00"
260717,"Lucas Rosa Araújo","Rua Monteiro dos Pássaros, 9600",9,"2025-12-27 23:35:01.605827+00","2025-12-27 23:35:01.605827+00"
260235,"Mariana Francisco Oliveira","Alameda Jardim da Fonte, 7870",26,"2025-12-26 07:25:01.569003+00","2025-12-26 07:25:01.569003+00"
260332,"Lívia Rafael Cardoso","Largo Nossa Senhora do Sol, 4412",23,"2025-12-26 15:30:02.089087+00","2025-12-26 15:30:02.089087+00"
260429,"Eduardo Gustavo Pinto","Avenida Zumbi dos Pinhais, 917",22,"2025-12-26 23:35:01.879465+00","2025-12-26 23:35:01.879465+00"
260812,"Henrique Márcia Ribeiro","Avenida Palmeiras da Pedra, 2735",11,"2025-12-28 07:30:01.134868+00","2025-12-28 07:30:01.134868+00"
260909,"Ana João Mendes","Vila Internacional da Praia, 7749",18,"2025-12-28 15:35:01.983179+00","2025-12-28 15:35:01.983179+00"
261006,"Daniela Carolina Souza","Praça Jardim da Mata, 8649",19,"2025-12-28 23:40:01.281448+00","2025-12-28 23:40:01.281448+00"
261100,"Gabriela Paula Santos","Estrada Atlântica das Estrelas, 7433",28,"2025-12-29 07:30:01.532009+00","2025-12-29 07:30:01.532009+00"
261197,"Rodrigo Clara Cardoso","Largo Coronel do Porto, 3310",3,"2025-12-29 15:35:01.125432+00","2025-12-29 15:35:01.125432+00"
261294,"Rebeca Larissa Costa","Beco Santana da Prosperidade, 8584",5,"2025-12-29 23:40:01.759357+00","2025-12-29 23:40:01.759357+00"
261388,"Cristina Alice Gomes","Passagem Nossa Senhora do Futuro, 3514",22,"2025-12-30 07:30:01.262618+00","2025-12-30 07:30:01.262618+00"
260524,"Aline de Campos","Largo Jardim dos Pinhais, 5318",25,"2025-12-27 07:30:02.110307+00","2025-12-27 07:30:02.110307+00"
260621,"Daniela Ricardo Araújo","Praça Amazonas do Pacífico, 6108",25,"2025-12-27 15:35:01.338741+00","2025-12-27 15:35:01.338741+00"
260718,"Gabriela Antônio Pereira","Avenida Santa da Floresta, 6845",19,"2025-12-27 23:40:01.764818+00","2025-12-27 23:40:01.764818+00"
260236,"Simone da Rodrigues","Travessa Independência do Mar, 6900",13,"2025-12-26 07:30:01.715815+00","2025-12-26 07:30:01.715815+00"
260333,"Tatiana Maria Monteiro","Alameda Independência da Pedra, 7659",24,"2025-12-26 15:35:01.236464+00","2025-12-26 15:35:01.236464+00"
260430,"Mariana Lucas Gomes","Alameda Visconde dos Santos, 9994",16,"2025-12-26 23:40:02.025016+00","2025-12-26 23:40:02.025016+00"
260813,"Fernanda Rafael Rodrigues","Via Ipiranga da Colina, 3973",24,"2025-12-28 07:35:01.276174+00","2025-12-28 07:35:01.276174+00"
260910,"Carlos José Silva","Beco Kennedy do Campo, 6615",13,"2025-12-28 15:40:01.114513+00","2025-12-28 15:40:01.114513+00"
261007,"Larissa Ana Freitas","Via Independência Vinhedos, 708",28,"2025-12-28 23:45:01.429839+00","2025-12-28 23:45:01.429839+00"
261101,"Cristina Ricardo Cardoso","Rua Nossa Senhora do Porto, 889",18,"2025-12-29 07:35:01.677461+00","2025-12-29 07:35:01.677461+00"
261198,"Alexandre Carla Freitas","Beco Savassi da Lua, 5440",26,"2025-12-29 15:40:01.263095+00","2025-12-29 15:40:01.263095+00"
261295,"Daniela Marcos Santos","Travessa Vicente Vinhedos, 1279",24,"2025-12-29 23:45:01.94997+00","2025-12-29 23:45:01.94997+00"
261389,"Ana Fábio Campos","Via São João do Progresso, 7874",28,"2025-12-30 07:35:01.417701+00","2025-12-30 07:35:01.417701+00"
260525,"Felipe Maria Souza","Via Tocantins da Vida, 9220",25,"2025-12-27 07:35:01.27255+00","2025-12-27 07:35:01.27255+00"
260622,"Aline Larissa Santos","Rua Coronel da Felicidade, 9057",7,"2025-12-27 15:40:01.487648+00","2025-12-27 15:40:01.487648+00"
260719,"Rafael Alice Almeida","Avenida Barão da Lua, 2407",16,"2025-12-27 23:45:01.925827+00","2025-12-27 23:45:01.925827+00"
260237,"Sara Ricardo Fernandes","Passagem Juscelino da Paz, 8612",21,"2025-12-26 07:35:01.871801+00","2025-12-26 07:35:01.871801+00"
260334,"Luiz Gustavo Dias","Praça Independência da Fonte, 3098",26,"2025-12-26 15:40:01.379807+00","2025-12-26 15:40:01.379807+00"
260431,"Renata Ricardo Costa","Beco Xavier da Prosperidade, 9324",24,"2025-12-26 23:45:01.157362+00","2025-12-26 23:45:01.157362+00"
260814,"Tiago Antônio Freitas","Travessa Kennedy da Lua, 2353",9,"2025-12-28 07:40:01.423953+00","2025-12-28 07:40:01.423953+00"
260911,"Lívia das Pinto","Via Sete de Setembro do Progresso, 4345",22,"2025-12-28 15:45:01.37773+00","2025-12-28 15:45:01.37773+00"
261008,"Gabriel Pedro Castro","Praça Brasil da Fonte, 3711",22,"2025-12-28 23:50:01.587955+00","2025-12-28 23:50:01.587955+00"
261102,"Cristina Márcia Santos","Alameda Industrial das Rosas, 8567",3,"2025-12-29 07:40:01.823072+00","2025-12-29 07:40:01.823072+00"
261199,"Gustavo Francisco Santos","Beco Xavier dos Peixes, 3097",10,"2025-12-29 15:45:01.42252+00","2025-12-29 15:45:01.42252+00"
